cohort_index,source_row,object_id,split,image,source_group,class,scale_bin,anchor_index,stride,paired_gt_iou,ir_gt_support,native_owner_count,n_iou_lt_070,quality_gate070
1068,2498,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081437.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081437.jpg,08,0,large,7127,16.0,1.0,True,1,False,False
1069,2499,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081437.jpg::gt:1,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081437.jpg,08,0,medium,7620,16.0,1.0,True,1,False,False
1070,2500,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081437.jpg::gt:2,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081437.jpg,08,0,medium,7542,16.0,1.0,True,1,False,False
1071,2501,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081437.jpg::gt:3,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081437.jpg,08,0,medium,7478,16.0,1.0,True,1,False,False
1072,2506,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081446.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081446.jpg,08,0,medium,7747,16.0,1.0,True,1,False,False
1073,2511,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081456.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081456.jpg,08,0,medium,7109,16.0,1.0,True,1,False,False
1074,2512,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081456.jpg::gt:1,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081456.jpg,08,0,medium,7661,16.0,1.0,True,1,False,False
1075,2513,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081456.jpg::gt:2,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081456.jpg,08,0,medium,7779,16.0,1.0,True,1,False,False
1076,2518,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081465.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081465.jpg,08,0,medium,7745,16.0,1.0,True,1,False,False
1077,2519,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081465.jpg::gt:1,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081465.jpg,08,0,medium,7786,16.0,1.0,True,2,False,False
1078,2520,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081465.jpg::gt:2,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081465.jpg,08,0,medium,7793,16.0,1.0,True,1,False,False
1079,2525,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081475.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081475.jpg,08,0,medium,1657,8.0,1.0,True,1,False,False
1080,2526,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081475.jpg::gt:1,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081475.jpg,08,0,medium,6789,16.0,1.0,True,2,False,False
1081,2531,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081484.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081484.jpg,08,0,medium,7586,16.0,1.0,True,1,False,False
1082,2532,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081484.jpg::gt:1,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081484.jpg,08,0,medium,7671,16.0,1.0,True,1,False,False
1083,2533,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081484.jpg::gt:2,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081484.jpg,08,0,medium,7799,16.0,1.0,True,1,False,False
1084,2538,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081493.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081493.jpg,08,0,medium,6787,16.0,1.0,True,1,False,False
1085,2539,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081493.jpg::gt:1,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081493.jpg,08,0,large,7577,16.0,1.0,True,1,False,False
1086,2540,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081493.jpg::gt:2,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081493.jpg,08,0,medium,7789,16.0,1.0,True,1,False,False
1087,2545,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081503.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081503.jpg,08,0,medium,7622,16.0,1.0,True,1,False,False
1088,2546,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081503.jpg::gt:1,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081503.jpg,08,0,medium,7785,16.0,1.0,True,1,False,False
1089,2547,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081503.jpg::gt:2,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081503.jpg,08,0,medium,7752,16.0,1.0,True,1,False,False
1090,2552,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081512.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081512.jpg,08,0,medium,7633,16.0,1.0,True,1,False,False
1091,2553,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081512.jpg::gt:1,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081512.jpg,08,0,medium,7718,16.0,1.0,True,1,False,False
1092,2558,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081527.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081527.jpg,08,0,medium,7466,16.0,1.0,True,1,False,False
1093,2559,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081527.jpg::gt:1,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081527.jpg,08,0,medium,7042,16.0,1.0,True,1,False,False
1094,2560,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081527.jpg::gt:2,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/081527.jpg,08,0,medium,6847,16.0,1.0,True,1,False,False
1095,2565,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090001.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090001.jpg,09,0,medium,7347,16.0,1.0,True,1,False,False
1096,2566,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090001.jpg::gt:1,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090001.jpg,09,0,medium,7271,16.0,1.0,True,1,False,False
1097,2567,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090001.jpg::gt:2,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090001.jpg,09,0,medium,7276,16.0,1.0,True,1,False,False
1098,2568,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090001.jpg::gt:3,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090001.jpg,09,0,medium,7118,16.0,1.0,True,1,False,False
1099,2573,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090010.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090010.jpg,09,0,medium,7118,16.0,1.0,True,1,False,False
1100,2574,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090010.jpg::gt:1,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090010.jpg,09,0,medium,7343,16.0,1.0,True,1,False,False
1101,2575,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090010.jpg::gt:2,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090010.jpg,09,0,medium,7329,16.0,1.0,True,1,False,False
1102,2576,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090010.jpg::gt:3,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090010.jpg,09,0,medium,7648,16.0,1.0,True,1,False,False
1103,2577,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090010.jpg::gt:4,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090010.jpg,09,0,medium,7775,16.0,1.0,True,1,False,False
1104,2578,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090010.jpg::gt:5,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090010.jpg,09,0,medium,7706,16.0,1.0,True,1,False,False
1105,2583,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090019.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090019.jpg,09,0,medium,7313,16.0,1.0,True,1,False,False
1106,2584,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090019.jpg::gt:1,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090019.jpg,09,0,medium,7275,16.0,1.0,True,1,False,False
1107,2585,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090019.jpg::gt:2,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090019.jpg,09,0,large,7468,16.0,1.0,True,1,False,False
1108,2590,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090029.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090029.jpg,09,0,medium,6814,16.0,1.0,True,1,False,False
1109,2591,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090029.jpg::gt:1,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090029.jpg,09,0,medium,5670,8.0,1.0,True,1,False,False
1110,2596,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090038.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090038.jpg,09,0,medium,6911,16.0,1.0,True,1,False,False
1111,2597,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090038.jpg::gt:1,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090038.jpg,09,0,large,7706,16.0,1.0,True,1,False,False
1112,2602,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090048.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090048.jpg,09,0,medium,7292,16.0,1.0,True,1,False,False
1113,2607,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090057.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090057.jpg,09,0,medium,6816,16.0,1.0,True,1,False,False
1114,2608,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090057.jpg::gt:1,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090057.jpg,09,0,medium,6862,16.0,1.0,True,1,False,False
1115,2609,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090057.jpg::gt:2,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090057.jpg,09,0,medium,6945,16.0,1.0,True,1,False,False
1116,2610,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090057.jpg::gt:3,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090057.jpg,09,0,medium,7158,16.0,1.0,True,1,False,False
1117,2615,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090067.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090067.jpg,09,0,medium,7430,16.0,1.0,True,1,False,False
1118,2616,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090067.jpg::gt:1,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090067.jpg,09,0,medium,7477,16.0,1.0,True,1,False,False
1119,2617,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090067.jpg::gt:2,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090067.jpg,09,0,medium,7679,16.0,1.0,True,1,False,False
1120,2622,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090076.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090076.jpg,09,0,medium,7200,16.0,1.0,True,1,False,False
1121,2623,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090076.jpg::gt:1,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090076.jpg,09,0,medium,7342,16.0,1.0,True,1,False,False
1122,2628,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090086.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090086.jpg,09,0,medium,7237,16.0,1.0,True,1,True,False
1123,2629,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090086.jpg::gt:1,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090086.jpg,09,0,medium,7223,16.0,1.0,True,1,False,False
1124,2630,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090086.jpg::gt:2,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090086.jpg,09,0,medium,7244,16.0,1.0,True,1,False,False
1125,2635,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090095.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090095.jpg,09,0,large,6892,16.0,1.0,True,1,False,False
1126,2636,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090095.jpg::gt:1,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090095.jpg,09,0,medium,7238,16.0,1.0,True,1,False,False
1127,2641,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090104.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090104.jpg,09,0,medium,7461,16.0,1.0,True,1,False,False
1128,2642,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090104.jpg::gt:1,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090104.jpg,09,0,medium,7555,16.0,1.0,True,1,False,False
1129,2643,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090104.jpg::gt:2,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090104.jpg,09,0,medium,6609,16.0,1.0,True,1,False,False
1130,2648,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090114.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090114.jpg,09,0,medium,7512,16.0,1.0,True,1,False,False
1131,2653,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090123.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090123.jpg,09,0,medium,7121,16.0,1.0,True,1,False,False
1132,2654,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090123.jpg::gt:1,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090123.jpg,09,0,medium,7551,16.0,1.0,True,1,False,False
1133,2655,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090123.jpg::gt:2,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090123.jpg,09,0,medium,7475,16.0,1.0,True,1,False,False
1134,2656,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090123.jpg::gt:3,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090123.jpg,09,0,medium,7557,16.0,1.0,True,2,False,False
1135,2661,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090133.jpg::gt:0,train,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/processed/llvip/yolo/grouped_v1/visible/images/fit/090133.jpg,09,0,large,6941,16.0,1.0,True,1,False,False
