dataset,family,phase,unit,identity,objects
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090338.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090429.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090455.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090503.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090508.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090562.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090581.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090588.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090641.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090661.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090668.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090681.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090685.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090701.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090766.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090808.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090827.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090835.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090895.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090909.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/090927.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/091023.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/091071.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/091108.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/091114.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/091116.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/091154.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/091181.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/091185.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/091194.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/091197.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/091211.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/091234.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/091249.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100064.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100092.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100137.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100153.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100159.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100255.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100317.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100357.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100486.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100547.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100562.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100580.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100610.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100630.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100654.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100664.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100724.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100773.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100799.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100806.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100864.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100888.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100903.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100904.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100947.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100950.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/100980.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/101004.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/101006.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/101016.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/101023.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/101102.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/101125.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/101147.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/101183.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/101300.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/110108.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/110148.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/110231.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/110316.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/110335.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/110361.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/110370.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/110476.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130007.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130024.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130035.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130054.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130073.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130091.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130113.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130181.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130245.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130252.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130297.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130342.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130351.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130397.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130417.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130422.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130467.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130491.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130499.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/130500.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140033.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140076.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140104.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140105.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140133.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140199.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140210.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140233.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140246.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140247.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140308.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140366.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140397.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140417.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140521.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140550.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/140557.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150001.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150019.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150037.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150043.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150079.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150103.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150142.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150200.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150243.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150318.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150369.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150397.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150416.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150456.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150484.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150485.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150490.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150499.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/150549.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/160035.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/160043.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/160082.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/160105.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/160146.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/160183.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/160221.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/160307.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/160345.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/160364.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/160409.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/160433.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/160441.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/160458.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/160542.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/160557.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170018.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170077.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170098.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170107.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170118.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170155.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170185.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170198.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170231.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170237.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170242.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170248.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170255.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170269.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170275.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170288.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170294.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170335.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170336.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170392.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170428.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170443.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170445.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170468.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/170482.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/180007.jpg,2
llvip,C0_C1,selected,image,/mnt/dataset/yudongfang/projects/RGBT_campaign/data/raw/LLVIP/visible/train/180026.jpg,2
